#Electric Potential
#x                y               E
-0.206643	0.262789	0
-0.21103	0.271568	0
-0.208685	0.228856	0
-0.214094	0.220667	0
-0.22389	0.221257	0
-0.219502	0.212478	0
-0.229298	0.213068	0
-0.203277	0.237044	0
-0.255622	0.265737	0
-0.250214	0.273926	0
-0.26001	0.274515	0
-0.254601	0.282704	0
-0.264397	0.283294	0
-0.258988	0.291482	0
-0.249193	0.290893	0
-0.268784	0.292072	0
-0.274193	0.283883	0
-0.224911	0.20429	0
-0.234707	0.204879	0
-0.25358	0.299671	0
-0.243784	0.299081	0
-0.27858	0.292661	0
-0.283988	0.284473	0
-0.201235	0.270978	0
-0.205622	0.279756	0
-0.196847	0.2622	0
-0.273172	0.30085	0
-0.19889	0.228266	0
-0.209707	0.211889	0
-0.193481	0.236455	0
-0.230319	0.196101	0
-0.240115	0.196691	0
-0.244503	0.205469	0
-0.249911	0.19728	0
-0.248171	0.307859	0
-0.238376	0.30727	0
-0.288376	0.293251	0
-0.293784	0.285062	0
-0.289397	0.276284	0
-0.299193	0.276874	0
-0.215418	0.280346	0
-0.210009	0.288534	0
-0.294805	0.268095	0
-0.304601	0.268685	0
-0.254298	0.206058	0
-0.259707	0.19787	0
-0.220524	0.195512	0
-0.255319	0.189092	0
-0.265115	0.189681	0
-0.269503	0.198459	0
-0.191439	0.270388	0
-0.187052	0.26161	0
-0.274911	0.190271	0
-0.200214	0.287945	0
-0.204601	0.296723	0
-0.235728	0.187912	0
-0.308989	0.277463	0
-0.314397	0.269275	0
-0.31001	0.260496	0
-0.189094	0.227677	0
-0.298172	0.29384	0
-0.292763	0.302029	0
-0.279298	0.199049	0
-0.214397	0.297313	0
-0.239397	0.290303	0
-0.28501	0.267506	0
-0.24889	0.214247	0
-0.242763	0.316048	0
-0.252559	0.316638	0
-0.232967	0.315459	0
-0.183685	0.235865	0
-0.284707	0.19086	0
-0.208988	0.305501	0
-0.319806	0.261086	0
-0.315418	0.252308	0
-0.260728	0.180903	0
-0.181643	0.269799	0
-0.289094	0.199638	0
-0.305622	0.251718	0
-0.27389	0.207238	0
-0.233686	0.221846	0
-0.194502	0.219488	0
-0.184707	0.218898	0
-0.190115	0.21071	0
-0.240418	0.273336	0
-0.265418	0.266327	0
-0.18603	0.278577	0
-0.258686	0.214837	0
-0.250932	0.180313	0
-0.290418	0.259317	0
-0.194805	0.296133	0
-0.177256	0.261021	0
-0.294503	0.19145	0
-0.247164	0.324597	0
-0.256957	0.325227	0
-0.262356	0.317196	0
-0.28032	0.182082	0
-0.318627	0.277949	0
-0.31335	0.286224	0
-0.325214	0.252897	0
-0.320827	0.244119	0
-0.302555	0.302616	0
-0.299021	0.200161	0
-0.218784	0.306091	0
-0.213552	0.314191	0
-0.280622	0.258728	0
-0.224192	0.297902	0
-0.188073	0.244643	0
-0.178277	0.244054	0
-0.253277	0.223025	0
-0.204612	0.313297	0
-0.296758	0.310548	0
-0.287289	0.310174	0
-0.174346	0.235115	0
-0.256328	0.172341	0
-0.266226	0.17327	0
-0.176235	0.277987	0
-0.181092	0.286531	0
-0.266777	0.325425	0
-0.272156	0.317715	0
-0.276304	0.32599	0
-0.291191	0.318716	0
-0.24667	0.172356	0
-0.304748	0.191562	0
-0.300037	0.183105	0
-0.167984	0.242797	0
-0.323115	0.287143	0
-0.317763	0.29502	0
-0.18004	0.209511	0
-0.186382	0.202299	0
-0.195632	0.202582	0
-0.173984	0.217649	0
-0.329705	0.261825	0
-0.30646	0.312537	0
-0.330842	0.244795	0
-0.326124	0.236171	0
-0.189696	0.193124	0
-0.200932	0.194332	0
-0.314487	0.192913	0
-0.308967	0.200806	0
-0.262375	0.334084	0
-0.321522	0.227368	0
-0.306642	0.234756	0
-0.30333	0.209022	0
-0.288073	0.216607	0
-0.291439	0.242351	0
-0.301235	0.242941	0
-0.272869	0.224205	0
-0.223201	0.314854	0
-0.218178	0.324923	0
-0.278277	0.216016	0
-0.286031	0.250539	0
-0.290455	0.182073	0
-0.285792	0.173083	0
-0.276083	0.173077	0
-0.307958	0.294424	0
-0.293512	0.20841	0
-0.233988	0.298492	0
-0.303574	0.285648	0
-0.275214	0.266916	0
-0.270564	0.181547	0
-0.199603	0.304727	0
-0.188765	0.306045	0
-0.179298	0.227087	0
-0.220826	0.272157	0
-0.225214	0.280935	0
-0.230622	0.272747	0
-0.235009	0.281525	0
-0.236031	0.264558	0
-0.207664	0.245822	0
-0.19246	0.253422	0
-0.244805	0.282114	0
-0.243481	0.222436	0
-0.204298	0.220077	0
-0.182664	0.252832	0
-0.195826	0.279167	0
-0.232664	0.238813	0
-0.24246	0.239403	0
-0.226235	0.263968	0
-0.276235	0.249949	0
-0.270826	0.258138	0
-0.202256	0.254011	0
-0.173165	0.251942	0
-0.167078	0.260391	0
-0.215115	0.2037	0
-0.210728	0.194922	0
-0.216136	0.186733	0
-0.206549	0.186456	0
-0.211293	0.177141	0
-0.221621	0.178717	0
-0.261031	0.257549	0
-0.171847	0.269209	0
-0.237362	0.324112	0
-0.227559	0.323647	0
-0.263376	0.30026	0
-0.323987	0.269741	0
-0.239094	0.213657	0
-0.199929	0.211309	0
-0.269805	0.275105	0
-0.300214	0.259907	0
-0.197868	0.245233	0
-0.279601	0.275694	0
-0.257665	0.231803	0
-0.247869	0.231214	0
-0.264094	0.206648	0
-0.184767	0.295701	0
-0.245524	0.188502	0
-0.263073	0.223615	0
-0.225945	0.187352	0
-0.228277	0.230035	0
-0.231351	0.179237	0
-0.268481	0.215426	0
-0.257968	0.308444	0
-0.219805	0.289124	0
-0.190456	0.287342	0
-0.282956	0.301432	0
-0.267764	0.309015	0
-0.281506	0.318037	0
-0.238073	0.230624	0
-0.229601	0.289713	0
-0.277474	0.309537	0
-0.335066	0.253765	0
-0.241159	0.179878	0
-0.20534	0.203123	0
-0.228585	0.306678	0
-0.236456	0.170408	0
-0.283691	0.207826	0
-0.295827	0.251129	0
-0.316365	0.235421	0
-0.311018	0.243544	0
-0.312329	0.303191	0
-0.175306	0.293432	0
-0.335368	0.23657	0
-0.333751	0.270297	0
-0.232344	0.331942	0
-0.169808	0.226699	0
-0.226347	0.17077	0
-0.196906	0.185527	0
-0.241695	0.332699	0
-0.270434	0.165581	0
-0.23725	0.160365	0
-0.322551	0.304193	0
-0.178432	0.196938	0
-0.181633	0.311964	0
-0.188303	0.182506	0
-0.158023	0.263189	0
-0.16389	0.281733	0
-0.328059	0.202533	0
-0.280021	0.335124	0
-0.202564	0.170858	0
-0.2961	0.327381	0
-0.218915	0.163124	0
-0.158569	0.245876	0
-0.167011	0.211235	0
-0.245839	0.341233	0
-0.194817	0.323261	0
-0.160968	0.227963	0
-0.332946	0.288226	0
-0.210546	0.331959	0
-0.255668	0.158292	0
-0.251574	0.332993	0
-0.305293	0.17554	0
-0.227234	0.338803	0
-0.327873	0.278315	0
-0.312135	0.318556	0
-0.209027	0.321938	0
-0.318512	0.201766	0
-0.195995	0.313725	0
